"Year","Month","Day","Hour","Line","BusId","NumberOfOutliers"
2013,12,17,22,915,B10195,1
2013,12,13,13,884,D86208,2
2013,10,11,18,344,B75644,1
2013,12,17,11,753,C30147,2
2013,12,26,5,650,B42620,1
2013,12,19,23,821,D87357,1
2013,12,25,19,322,B10069,1
2013,10,11,19,2307,D90559,1
2013,12,10,15,771,D87792,1
2013,12,22,19,650,B42620,1
2013,12,31,19,2335,D87832,1
2013,12,9,20,2336,D87764,2
2013,12,23,6,317,C41409,1
2013,10,11,18,753,C30158,1
2013,10,14,21,323,B10197,2
2013,10,22,8,328,B10081,1
2013,10,14,23,326,B28579,1
2013,12,7,14,226,A50099,1
2013,10,16,19,910,B10200,1
2013,10,16,4,119,A37505,1
2013,12,5,21,378,B11624,1
2013,10,19,12,864,D86397,1
2013,12,15,22,841,D87374,1
2013,10,19,5,323,B10158,1
2013,12,29,21,398,D87523,1
2013,10,1,4,326,B28549,1
2013,11,6,22,901,B10189,1
2013,12,18,19,893,D87121,1
2013,12,25,3,934,B10018,1
2013,11,6,22,901,B10186,1
2013,10,28,12,901,B10162,1
2013,12,11,17,409,A71525,1
2013,12,7,18,512,A37665,1
2013,10,20,11,701,C20138,2
2013,12,13,23,183,A37658,1
2013,12,18,14,910,B10014,1
2013,12,16,20,484,B31045,1
2013,9,29,5,901,B10028,1
2013,10,22,2,910,B10183,1
2013,11,10,23,162,A37645,1
2013,10,16,22,901,B10186,1
2013,10,11,18,322,B10077,1
2013,11,23,20,650,B42620,1
2013,10,29,5,634,B10001,1
2013,10,29,5,634,B10004,1
2013,10,16,7,323,B10092,1
2013,12,9,23,2336,D87859,1
2013,12,20,3,158,A21159,1
2013,11,8,13,747,C39525,2
2013,10,1,10,373,B19607,1
2013,11,12,20,312,B58156,1
2013,10,11,19,371,C51574,1
2013,12,11,23,2336,D87736,1
2013,10,16,13,835,D86338,1
2013,12,16,20,2310,D53918,1
2013,12,14,16,180,A37556,1
2013,11,8,20,924,B10036,1
2013,12,11,23,2336,D87739,1
2013,10,20,7,2018,C41861,1
2013,12,13,14,838,D86409,2
2013,12,17,8,323,B10121,1
2013,10,11,4,934,B10018,2
2013,12,17,10,363,C82562,1
2013,12,18,21,898,D87533,1
2013,11,8,19,323,B10121,1
2013,12,13,22,2336,D87859,1
2013,10,3,4,750,D87158,1
2013,12,11,12,362,B11515,1
2013,12,25,17,2335,D87823,1
2013,12,10,18,497,B31029,1
2013,11,29,7,315,C41400,1
2013,10,2,6,313,B58110,2
2013,11,1,6,623,B58106,1
2013,12,31,18,326,B28604,1
2013,12,21,18,315,C41400,1
2013,12,7,14,382,C87077,1
2013,12,16,15,314,C21055,1
2013,10,1,16,249,B25548,1
2013,11,11,16,362,B11661,2
2013,10,3,1,634,B10126,2
2013,12,11,8,497,B31029,1
2013,12,16,17,362,B11683,1
2013,10,11,15,323,B10069,1
2013,10,1,15,378,B11591,1
2013,10,5,4,323,B10084,1
2013,12,17,10,376,B19600,1
2013,12,8,9,584,A37546,1
2013,10,16,21,910,B10203,1
2013,11,7,23,254,B42543,2
2013,12,30,20,360,C87392,1
2013,12,13,23,839,D87115,1
2013,9,28,22,378,B11619,1
2013,12,16,14,328,B10002,1
2013,10,19,21,635,B10089,1
2013,11,1,19,924,B10192,1
2013,10,10,6,312,B58142,2
2013,11,5,20,464,A55115,1
2013,10,19,3,328,B10112,2
2013,10,18,19,352,C47563,1
2013,10,16,19,456,B42560,1
2013,12,13,17,426,A48088,1
2013,10,22,5,924,B10192,2
2013,9,30,23,386,B31225,2
2013,10,20,13,2338,D86743,1
2013,11,6,17,378,B11624,2
2013,12,16,17,397,D53618,1
2013,11,24,12,323,B10090,2
2013,12,17,8,473,A29171,1
2013,12,11,20,366,D87526,1
2013,11,7,14,689,D81118,2
2013,12,7,23,184,A37533,1
2013,10,11,19,484,B31099,2
2013,11,2,15,322,B10162,1
2013,10,11,19,484,B31090,2
2013,12,22,23,924,B10047,1
2013,11,12,2,634,B10096,1
2013,10,17,15,910,B10073,1
2013,10,16,19,363,C82561,2
2013,12,21,12,583,A37521,1
2013,12,17,10,753,C30147,1
2013,12,11,15,362,B11631,1
2013,10,16,19,363,C82565,2
2013,12,1,8,178,A41207,1
2013,10,1,17,340,C20134,1
2013,12,17,12,870,D90055,2
2013,11,6,16,323,B10112,1
2013,12,15,10,178,A41356,1
2013,12,3,21,910,B10147,1
2013,12,10,17,2308,D90516,1
2013,12,30,20,328,B10140,1
2013,12,17,22,804,D87450,1
2013,10,11,19,324,B28512,1
2013,10,11,19,324,B28510,2
2013,12,14,23,914,B10183,1
2013,11,11,5,759,D90014,1
2013,10,30,19,350,B73009,2
2013,12,7,23,398,D87528,1
2013,12,1,17,132,A41161,1
2013,12,18,1,2336,D87878,1
2013,12,8,8,910,B10068,1
2013,12,5,21,384,B60097,1
2013,12,7,23,398,D87521,1
2013,10,19,21,397,D53650,1
2013,10,7,15,2295,B31522,2
2013,12,17,8,781,C44571,1
2013,10,15,22,183,A37560,2
2013,11,8,21,2303,D90503,1
2013,10,7,15,2295,B31528,2
2013,10,10,4,328,B10090,1
2013,12,17,12,363,C82561,2
2013,12,17,12,363,C82562,2
2013,12,8,16,822,D87125,1
2013,10,19,19,301,C50214,1
2013,12,12,9,749,C39742,1
2013,10,15,15,802,D86236,1
2013,9,30,20,323,B10042,2
2013,11,26,1,634,B10001,1
2013,12,5,12,126,A41340,1
2013,11,6,16,413,A48055,2
2013,10,9,12,410,A72125,1
2013,10,4,14,701,C20255,2
2013,11,23,19,178,A41296,1
2013,11,11,22,321,B28502,1
2013,10,17,4,910,B10075,2
2013,10,17,4,910,B10078,1
2013,12,11,10,393,D53545,1
2013,12,11,10,393,D53542,1
2013,12,17,11,341,C13080,2
2013,12,20,14,328,B10090,1
2013,12,17,16,734,C30229,1
2013,12,6,22,696,B28532,1
2013,12,22,19,110,A41199,1
2013,12,16,18,687,B32549,1
2013,11,1,9,634,B10015,1
2013,12,17,11,409,A71512,2
2013,12,17,8,324,B28582,1
2013,12,17,10,426,A48165,1
2013,10,1,17,277,B42589,1
2013,10,2,4,323,B10072,1
2013,11,12,7,910,B10068,1
2013,12,23,23,322,B10132,1
2013,11,9,14,328,B10007,1
2013,11,5,21,696,B28569,1
2013,12,6,10,881,D90099,1
2013,12,16,18,690,C20048,1
2013,10,24,10,634,B10126,2
2013,11,10,4,323,B10104,1
2013,12,10,21,162,A37705,1
2013,11,12,16,2342,B10401,2
2013,12,20,4,2336,D87878,2
2013,12,17,8,404,B31140,1
2013,11,12,16,2342,B10405,1
2013,9,27,13,345,C50149,1
2013,12,25,23,2344,B28705,1
2013,12,17,12,688,B32533,2
2013,10,11,6,328,B10090,2
2013,12,13,21,328,B10028,1
2013,11,12,16,910,B10037,1
2013,10,9,5,924,B10139,1
2013,11,28,6,910,B10149,1
2013,10,11,21,474,A29040,1
2013,10,17,23,922,B10128,3
2013,11,2,3,678,C82630,1
2013,10,16,14,867,D86227,1
2013,12,22,23,634,B10120,1
2013,11,25,10,363,C82656,2
2013,10,15,23,570,A37648,3
2013,12,2,20,924,B10192,1
2013,12,11,9,393,D53536,1
2013,11,4,14,2307,D90593,1
2013,10,10,1,634,B10192,2
2013,12,23,18,711,B82672,1
2013,12,17,16,512,A37562,1
2013,10,31,1,635,B10015,2
2013,12,17,16,584,A37676,1
2013,10,10,1,328,B10090,2
2013,12,13,2,924,B10192,1
2013,12,30,13,825,D87270,1
2013,12,16,16,378,B11628,1
2013,11,9,22,154,A37536,1
2013,11,12,11,611,C20251,1
2013,12,31,18,2343,B28706,1
2013,11,25,21,915,B10196,1
2013,12,20,23,804,D87050,1
2013,11,25,21,915,B10195,1
2013,10,27,13,838,D86056,1
2013,10,2,2,328,B10086,2
2013,11,23,20,583,A37583,1
2013,12,13,23,162,A37691,1
2013,10,11,14,313,B58001,2
2013,10,11,19,2014,A41876,1
2013,10,11,19,2344,B28714,2
2013,10,11,19,2344,B28710,1
2013,10,11,18,292,B55105,1
2013,10,18,18,2336,D87871,1
2013,12,17,16,352,C47510,1
2013,10,11,19,2344,B28719,1
2013,12,17,16,354,C30236,1
2013,12,22,21,366,D87192,1
2013,10,9,17,323,B10084,1
2013,12,21,2,360,C87003,1
2013,12,6,17,460,A41359,1
2013,12,11,23,366,D87032,1
2013,10,16,19,328,B10072,1
2013,12,17,11,801,D13210,2
2013,12,17,11,313,B58174,2
2013,10,10,5,634,B10192,2
2013,11,11,2,934,B10018,2
2013,12,3,10,315,C41400,1
2013,11,5,23,2345,C12501,1
2013,10,1,15,438,A27502,1
2013,10,18,13,910,B10155,1
2013,12,14,1,323,B10126,1
2013,12,25,11,186,A21151,1
2013,11,3,17,512,A37571,1
2013,12,1,21,650,B42620,2
2013,12,10,20,394,D58746,1
2013,12,11,6,330,B28606,1
2013,10,2,21,460,A41040,1
2013,12,15,22,849,D87203,1
2013,9,27,23,856,C39551,1
2013,11,10,20,653,B82617,1
2013,12,6,21,915,B10051,1
2013,12,17,11,247,B71003,2
2013,12,7,13,583,A37706,1
2013,11,4,22,804,D87501,1
2013,11,25,23,650,B42620,1
2013,12,13,5,161,A37507,1
2013,12,20,13,315,C21027,1
2013,12,9,22,2335,D87832,1
2013,10,29,16,324,B28540,1
2013,12,22,22,898,D87047,1
2013,10,9,19,315,C41294,1
2013,11,2,7,934,B10018,2
2013,10,22,6,184,A37513,1
2013,10,9,1,2307,D90567,1
2013,12,25,21,2345,C12507,1
2013,12,7,12,226,A50099,1
2013,10,1,16,335,B63032,1
2013,12,19,21,821,D87435,1
2013,12,7,18,833,D87294,1
2013,12,17,11,650,B42620,2
2013,12,10,4,634,B10065,1
2013,10,16,17,292,B55144,1
2013,12,24,16,650,B42620,1
2013,12,17,10,803,D13014,1
2013,12,17,10,435,A55128,1
2013,12,13,18,557,C30328,1
2013,9,28,19,321,B28564,2
2013,10,6,21,322,B10114,1
2013,9,29,2,634,B10086,2
2013,10,11,19,803,D13118,1
2013,9,27,22,416,A71531,2
2013,10,11,21,128,A41327,1
2013,12,12,13,821,D87436,1
2013,12,23,19,360,C87394,1
2013,12,16,18,126,A41045,1
2013,12,29,19,366,D87039,1
2013,12,17,12,2112,C47973,2
2013,12,29,22,133,A37671,1
2013,12,17,8,190,A41375,1
2013,10,19,10,910,B10134,1
2013,11,7,22,127,A41150,1
2013,12,17,11,651,C82511,2
2013,12,30,1,398,D87526,1
2013,12,4,8,901,B10189,1
2013,11,8,17,181,A41015,2
2013,12,8,4,583,A37583,1
2013,9,28,18,934,B10018,2
2013,12,31,19,893,D87221,1
2013,11,24,15,322,B10086,1
2013,10,27,5,329,B28545,1
2013,12,18,17,840,D87453,1
2013,10,27,22,328,B10139,1
2013,12,11,14,362,B11631,1
2013,10,18,19,351,B73133,1
2013,12,11,14,362,B11633,1
2013,11,29,17,485,B31048,1
2013,10,9,4,901,B10081,1
2013,12,16,23,378,B11592,1
2013,11,30,10,426,A48125,1
2013,10,5,12,914,B10043,1
2013,12,8,19,321,B28526,1
2013,12,17,10,190,A41375,1
2013,12,17,11,700,C20223,2
2013,11,1,8,312,B58142,2
2013,12,11,5,841,D87379,1
2013,12,11,5,841,D87378,1
2013,11,29,21,910,B10182,1
2013,11,29,21,910,B10183,1
2013,12,10,8,383,D58624,1
2013,10,1,14,422,A72063,1
2013,12,16,17,238,B71063,1
2013,12,11,13,915,B10086,1
2013,10,30,15,689,D81058,2
2013,12,22,19,910,B10152,1
2013,12,11,9,388,D90014,1
2013,11,7,10,934,B10183,1
2013,10,16,18,326,B28537,1
2013,12,8,23,155,A37551,1
2013,11,10,12,358,D81079,1
2013,10,14,14,759,D90110,2
2013,12,17,21,322,B10054,1
2013,12,11,23,813,D87333,1
2013,11,24,18,363,C82563,1
2013,12,16,6,180,A37682,1
2013,11,8,9,413,A48050,2
2013,12,31,23,328,B10084,1
2013,12,19,22,868,D87404,1
2013,12,11,9,397,D53575,1
2013,12,11,23,2335,D87837,2
2013,10,9,6,128,A41326,1
2013,12,13,17,841,D87378,1
2013,12,13,17,841,D87374,2
2013,12,13,17,841,D87377,1
2013,10,19,21,462,A41282,1
2013,12,9,23,822,D87338,1
2013,10,1,17,371,C51557,1
2013,11,4,20,133,A37716,1
2013,12,26,4,155,A37545,1
2013,12,5,14,650,B42620,1
2013,11,3,13,323,B10073,1
2013,10,17,5,322,B10086,2
2013,11,29,21,327,B10194,1
2013,10,17,18,405,B31003,2
2013,12,19,23,804,D87501,2
2013,12,26,5,350,B73051,1
2013,10,11,20,363,C82562,1
2013,10,19,21,901,B10126,3
2013,11,1,18,635,B10126,2
2013,11,3,17,512,A37673,1
2013,11,7,11,889,C13127,1
2013,10,31,3,584,A37676,1
2013,12,17,12,306,C47740,2
2013,12,9,2,580,A37742,1
2013,10,31,3,924,B10007,1
2013,10,18,18,300,D31329,1
2013,10,19,23,136,A37660,1
2013,12,30,21,2336,D87858,1
2013,12,13,12,841,D87114,1
2013,11,27,3,119,A37505,1
2013,12,14,22,893,D87152,1
2013,10,19,15,323,B10172,1
2013,12,15,18,460,A41193,1
2013,10,23,21,323,B10111,1
2013,12,22,13,362,B11673,1
2013,12,13,13,936,D58739,1
2013,11,8,19,747,C39525,2
2013,12,17,10,397,D53646,1
2013,12,12,15,111,A41166,1
2013,12,17,10,397,D53644,1
2013,12,16,18,2336,D87747,1
2013,12,9,4,512,A37653,1
2013,9,30,22,2344,B28726,1
2013,12,25,5,180,A37566,1
2013,10,1,15,866,D86041,1
2013,9,30,22,2344,B28723,1
2013,12,20,15,2336,D87741,1
2013,10,17,5,922,B10175,1
2013,12,19,5,2336,D87878,1
2013,12,17,16,369,D53675,1
2013,11,12,16,924,B10192,1
2013,10,9,11,752,D90021,1
2013,12,9,18,497,B31038,1
2013,11,26,17,711,B82672,1
2013,12,11,13,2309,D90540,1
2013,11,3,7,332,C47662,1
2013,12,11,7,362,B11509,1
2013,12,11,9,2336,D87747,2
2013,10,1,5,750,D87158,2
2013,12,16,21,391,D59201,1
2013,12,16,17,462,A41235,1
2013,12,16,17,462,A41233,1
2013,12,19,11,301,C50105,1
2013,12,20,13,328,B10090,1
2013,12,13,23,915,B10013,1
2013,10,2,2,934,B10018,2
2013,10,6,17,322,B10011,1
2013,10,7,19,383,D58548,2
2013,12,17,22,322,B10077,2
2013,12,13,22,935,B28608,1
2013,10,16,10,328,B10072,1
2013,11,7,7,2343,B28714,2
2013,12,17,10,771,D87350,1
2013,12,19,20,840,D87451,1
2013,10,14,23,935,B28509,1
2013,9,28,22,328,B10099,1
2013,11,30,19,362,B11661,1
2013,11,10,20,925,B28503,1
2013,12,17,8,338,C13017,1
2013,12,4,12,580,A37743,1
2013,12,16,23,217,A71564,1
2013,12,11,22,840,D87160,1
2013,12,25,5,513,A37501,1
2013,12,18,12,201,A48041,1
2013,11,9,14,910,B10143,1
2013,11,4,9,2114,C47916,1
2013,12,24,8,2345,C12515,1
2013,11,11,11,835,D86351,1
2013,12,20,11,2345,C12512,1
2013,10,1,12,384,B31161,1
2013,12,20,11,2345,C12510,1
2013,11,24,17,363,C82563,1
2013,12,13,16,782,C44543,1
2013,12,29,23,366,D87085,1
2013,12,23,18,360,C87394,1
2013,12,15,20,910,B10155,1
2013,12,24,23,804,D87250,1
2013,12,11,21,398,D87514,1
2013,9,28,19,634,B10160,2
2013,10,1,14,341,C13056,1
2013,9,28,20,323,B10130,1
2013,12,13,20,354,C30242,1
2013,12,17,8,338,C13074,1
2013,12,13,23,2336,D87727,1
2013,12,13,23,2336,D87729,1
2013,12,17,10,753,C30300,1
2013,12,13,15,301,C50086,1
2013,10,2,20,924,B10192,2
2013,10,5,4,322,B10086,1
2013,10,19,19,328,B10002,1
2013,12,11,12,2309,D90538,1
2013,10,27,19,804,D87501,1
2013,10,16,11,328,B10129,1
2013,12,14,4,180,A37561,1
2013,10,19,19,924,B10192,2
2013,10,1,16,608,A50212,1
2013,12,29,9,328,B10090,1
2013,12,12,22,635,B10133,1
2013,11,28,23,678,C82504,1
2013,12,16,22,2111,C47940,1
2013,12,13,17,653,B82526,1
2013,11,4,8,826,C20243,2
2013,10,27,21,161,A37713,2
2013,10,29,23,915,B10013,1
2013,12,13,8,690,C20201,1
2013,12,16,20,401,A48071,1
2013,12,20,14,825,D87270,1
2013,12,9,20,804,D87242,1
2013,11,1,19,910,B10182,2
2013,9,28,23,910,B10068,1
2013,12,14,1,180,A37566,1
2013,12,19,3,323,B10075,1
2013,12,11,10,936,D58545,1
2013,10,2,13,866,D86157,1
2013,12,17,16,464,A55056,1
2013,12,19,2,2336,D87780,1
2013,12,16,20,2112,C47973,1
2013,10,11,19,497,B31019,1
2013,12,13,13,850,D87236,3
2013,10,9,19,396,D53662,1
2013,10,9,23,868,D87150,1
2013,10,31,4,915,B10042,1
2013,12,18,19,413,A48106,1
2013,11,5,6,2381,D86719,1
2013,12,18,23,322,B10039,1
2013,12,18,14,868,D87204,1
2013,9,30,17,397,D53648,1
2013,10,1,10,329,B28574,1
2013,10,22,7,373,B19616,1
2013,11,27,23,901,B10190,1
2013,11,3,12,2111,C47950,1
2013,10,10,14,852,D86357,2
2013,11,3,18,261,B60075,1
2013,12,23,20,898,D87162,2
2013,12,4,23,2344,B28703,1
2013,11,27,7,915,B10041,1
2013,12,31,22,804,D87250,1
2013,11,8,16,689,D81120,2
2013,12,11,16,382,C87013,1
2013,10,15,21,172,A41258,1
2013,12,17,22,842,D87120,1
2013,12,2,19,833,D87291,1
2013,12,18,12,383,D58522,1
2013,12,19,2,2336,D87878,1
2013,11,28,23,922,B10128,1
2013,12,24,3,580,A37595,1
2013,12,31,18,804,D87264,2
2013,10,24,7,623,B58158,1
2013,12,13,12,382,C87177,1
2013,9,29,2,915,B10090,2
2013,10,14,19,2332,D86778,1
2013,12,20,4,328,B10090,2
2013,12,12,18,893,D87237,1
2013,12,16,15,366,D87352,1
2013,12,15,23,110,A41135,1
2013,10,11,18,369,D53523,1
2013,10,19,22,184,A37526,1
2013,12,10,19,2335,D87855,1
2013,12,11,9,123,A41270,1
2013,12,17,11,786,D81069,2
2013,11,7,4,634,B10103,1
2013,11,25,17,901,B10164,1
2013,12,18,23,830,D87490,1
2013,12,16,14,181,A41154,1
2013,12,11,15,771,D87792,1
2013,12,13,21,366,D87349,1
2013,12,4,20,328,B10110,1
2013,10,7,19,345,C50059,1
2013,11,4,21,322,B10086,2
2013,12,22,22,804,D87050,1
2013,12,14,8,901,B10190,1
2013,12,20,13,849,D87433,1
2013,12,25,20,512,A37653,1
2013,12,10,21,415,A48141,1
2013,10,9,14,232,B25524,1
2013,12,31,21,366,D87084,1
2013,12,16,20,348,C47543,1
2013,12,4,23,858,D90122,1
2013,12,7,19,483,B31007,1
2013,12,12,5,513,A37603,1
2013,12,13,21,830,D87239,2
2013,12,9,22,401,A48084,1
2013,10,29,16,867,D86243,2
2013,12,29,9,2336,D87879,1
2013,10,15,22,570,A37648,1
2013,12,29,9,2336,D87874,1
2013,10,11,3,901,B10126,2
2013,10,27,17,328,B10002,1
2013,9,30,15,328,B10079,1
2013,12,17,11,936,D58599,2
2013,10,14,19,910,B10182,1
2013,10,6,18,323,B10084,1
2013,12,29,17,155,A37551,1
2013,10,6,18,323,B10080,1
2013,12,14,17,650,B42620,1
2013,12,21,3,570,A37642,1
2013,10,20,16,301,C50214,1
2013,12,17,12,888,C13122,2
2013,12,9,19,893,D87135,1
2013,12,6,23,771,D87789,1
2013,10,2,10,901,B10190,1
2013,12,3,15,901,B10191,1
2013,10,2,5,910,B10148,1
2013,12,31,15,839,D87328,1
2013,11,23,15,663,B28608,1
2013,11,3,18,484,B31098,1
2013,12,22,19,898,D87260,1
2013,11,11,23,513,A37501,1
2013,11,5,23,162,A37626,1
2013,12,18,22,898,D87263,1
2013,12,18,22,898,D87260,2
2013,12,19,11,125,A71595,1
2013,12,28,9,455,B71029,1
2013,10,28,6,779,B32599,1
2013,10,2,12,178,A41015,2
2013,12,31,21,323,B10094,1
2013,12,11,12,2310,D53912,1
2013,10,17,13,2295,B31522,1
2013,12,24,15,398,D87212,1
2013,12,25,18,398,D87190,1
2013,11,4,18,2343,B28714,1
2013,12,12,14,650,B42620,1
2013,12,17,11,2303,D90551,2
2013,11,11,18,317,C41232,1
2013,10,29,8,753,C30053,1
2013,10,19,3,934,B10018,2
2013,12,17,10,484,B31102,1
2013,12,3,23,322,B10141,1
2013,11,24,14,721,C44528,1
2013,12,30,13,388,D90116,1
2013,11,24,15,663,B28610,1
2013,11,9,1,934,B10018,2
2013,12,31,22,570,A37642,1
2013,12,17,8,621,B58030,1
2013,11,3,21,321,B28564,1
2013,11,9,19,432,A27527,1
2013,11,11,4,133,A37589,1
2013,10,10,4,910,B10075,1
2013,11,7,13,312,B58155,2
2013,10,29,4,910,B10018,2
2013,12,25,17,322,B10086,1
2013,12,18,17,361,C87019,1
2013,10,1,18,132,A41364,2
2013,10,23,23,513,A37603,1
2013,10,1,17,334,B63019,1
2013,10,10,5,123,A41165,1
2013,12,7,20,363,C82600,1
2013,11,27,2,183,A37547,1
2013,12,21,18,398,D87526,1
2013,12,11,23,850,D87255,1
2013,10,2,21,915,B10041,1
2013,12,11,14,374,B19540,1
2013,12,11,23,382,C87013,1
2013,12,11,12,379,D58572,1
2013,12,14,1,841,D87379,1
2013,10,16,18,2337,D87771,1
2013,12,18,21,839,D87249,1
2013,12,13,21,922,B10128,2
2013,10,19,19,910,B10183,2
2013,12,11,13,825,D87273,1
2013,12,11,12,329,B28567,1
2013,12,24,17,804,D87141,1
2013,12,2,1,934,B10018,1
2013,10,20,2,178,A41243,1
2013,12,7,2,323,B10091,1
2013,12,17,12,358,D81083,2
2013,12,18,6,309,C41268,1
2013,12,31,16,398,D87526,2
2013,10,16,11,484,B31045,1
2013,12,24,18,822,D87341,1
2013,12,8,22,915,B10080,1
2013,12,16,19,397,D53685,1
2013,12,11,14,369,D53609,1
2013,11,10,19,136,A37621,1
2013,10,9,5,634,B10065,2
2013,12,11,7,734,C30105,1
2013,12,13,21,154,A37548,1
2013,12,20,23,868,D87380,1
2013,10,19,7,2345,C12503,1
2013,12,16,18,512,A37562,1
2013,11,10,15,2338,D86747,1
2013,12,3,21,315,C41400,1
2013,10,1,16,328,B10028,1
2013,12,15,18,398,D87512,1
2013,10,9,7,901,B10076,1
2013,12,11,11,362,B11509,1
2013,10,9,15,217,A71514,1
2013,11,26,20,901,B10108,1
2013,12,17,12,383,D58678,2
2013,12,20,2,323,B10112,1
2013,12,17,11,342,B32614,2
2013,11,8,5,323,B10065,2
2013,12,16,22,247,B71026,1
2013,11,29,1,328,B10090,1
2013,10,10,4,328,B10112,1
2013,11,26,12,924,B10192,2
2013,12,17,8,353,C47715,1
2013,12,17,11,393,D53568,2
2013,12,17,16,404,B31140,1
2013,12,17,11,329,B28549,2
2013,11,2,16,601,C20140,2
2013,12,16,16,601,C20038,1
2013,10,3,2,313,B58110,2
2013,12,17,22,895,D87498,1
2013,10,30,19,758,C39683,2
2013,12,19,19,825,D87273,1
2013,12,15,14,947,B60013,1
2013,10,6,19,512,A37583,1
2013,11,27,20,322,B10090,1
2013,12,12,21,126,A41340,1
2013,9,27,17,2302,B31543,1
2013,9,27,17,2302,B31546,1
2013,12,24,18,934,B10018,1
2013,10,15,21,313,B58023,2
2013,12,16,20,871,D90077,1
2013,11,2,8,309,C41401,1
2013,10,27,23,634,B10069,1
2013,12,11,15,848,D81015,1
2013,12,22,17,415,A48105,1
2013,12,17,15,851,D86202,1
2013,12,17,10,439,A27556,1
2013,10,11,17,385,B31205,1
2013,11,29,4,315,C41400,1
2013,11,9,19,2343,B28723,2
2013,12,31,21,893,D87221,1
2013,12,3,20,413,A48106,1
2013,11,8,4,180,A37561,1
2013,10,30,21,326,B28567,2
2013,12,10,16,2336,D87764,1
2013,10,1,15,474,A29006,1
2013,10,10,20,328,B10119,1
2013,10,15,23,2342,B10412,1
2013,12,21,2,315,C41130,1
2013,11,4,18,321,B28502,1
2013,12,15,21,663,B28614,1
2013,10,11,19,393,D53522,1
2013,12,12,14,301,C50105,1
2013,10,11,19,393,D53528,1
2013,10,19,13,323,B10172,1
2013,10,27,10,525,C41123,2
2013,10,1,3,634,B10105,1
2013,12,14,1,328,B10090,1
2013,12,16,20,766,C13066,1
2013,11,10,20,821,D87360,1
2013,10,11,19,136,A37647,2
2013,12,23,14,849,D87196,1
2013,12,16,22,864,D86040,1
2013,12,11,5,405,B31002,1
2013,11,10,7,322,B10072,2
2013,10,19,2,915,B10090,3
2013,12,11,18,824,D87364,1
2013,12,26,14,840,D87101,1
2013,10,16,23,328,B10002,1
2013,12,21,21,382,C87408,1
2013,10,3,4,128,A41300,1
2013,12,10,14,830,D87243,1
2013,12,20,7,924,B10003,1
2013,11,8,16,802,D86249,1
2013,11,5,20,327,B10170,1
2013,11,3,17,462,A41292,1
2013,12,17,16,384,B60025,1
2013,12,16,15,942,B63108,1
2013,10,23,21,2343,B28723,2
2013,11,5,19,332,C47924,1
2013,12,21,23,825,D87272,1
2013,12,21,23,825,D87270,1
2013,12,17,11,292,B55144,2
2013,11,10,22,323,B10071,1
2013,10,27,21,133,A37671,1
2013,12,12,4,136,A37547,1
2013,12,22,12,634,B10120,1
2013,12,7,22,830,D87493,1
2013,12,16,20,687,B32502,1
2013,10,11,18,614,C47710,1
2013,12,19,2,915,B10090,2
2013,11,10,20,924,B10051,1
2013,12,20,3,322,B10086,1
2013,10,1,13,363,C82532,1
2013,12,11,11,386,B60032,1
2013,12,9,17,821,D87357,1
2013,10,1,23,935,B28518,1
2013,10,24,14,2309,D90528,1
2013,12,12,19,841,D87127,1
2013,12,2,7,650,B42620,1
2013,12,29,20,813,D87333,1
2013,10,11,18,393,D53578,2
2013,11,24,11,373,B19581,1
2013,11,28,10,901,B10189,1
2013,12,7,18,178,A41296,1
2013,11,24,17,322,B10086,2
2013,12,12,22,462,A41063,1
2013,12,6,18,650,B42620,1
2013,12,8,15,663,B28608,1
2013,12,17,8,873,D90081,1
2013,12,13,22,366,D87510,1
2013,10,15,22,322,B10056,1
2013,12,17,8,873,D90084,1
2013,10,1,16,328,B10069,1
2013,10,9,3,583,A37636,1
2013,10,19,4,934,B10018,3
2013,12,16,15,580,A37743,1
2013,11,4,22,819,D59208,1
2013,11,26,5,639,B27011,1
2013,12,27,20,2303,D90513,1
2013,12,26,3,155,A37551,1
2013,12,12,2,2336,D87871,1
2013,12,17,15,309,C41423,1
2013,12,17,15,309,C41426,1
2013,12,2,16,914,B10066,1
2013,10,11,19,397,D53603,1
2013,12,11,5,229,A50141,1
2013,11,5,21,173,A41244,1
2013,10,18,23,2345,C12503,1
2013,12,13,19,2336,D87888,1
2013,11,30,9,322,B10086,1
2013,10,9,9,634,B10065,1
2013,11,24,16,181,A41209,1
2013,10,11,22,2342,B10401,2
2013,12,17,12,457,B42644,2
2013,10,8,23,180,A37556,1
2013,11,10,18,934,B10018,2
2013,10,19,5,2338,D86705,1
2013,10,18,20,634,B10133,1
2013,10,16,23,326,B28563,1
2013,12,20,1,2335,D87795,1
2013,12,31,23,898,D87227,1
2013,12,16,20,380,C20169,1
2013,10,1,15,298,B75539,1
2013,12,8,14,366,D87524,1
2013,10,2,15,910,B10037,1
2013,10,1,21,183,A37576,1
2013,10,5,22,410,A72166,1
2013,12,23,23,901,B10133,1
2013,11,25,19,650,B42620,2
2013,12,11,9,395,D58635,1
2013,9,27,15,866,D86034,1
2013,12,20,20,382,C87476,1
2013,10,15,15,852,D86243,1
2013,10,14,17,709,C44564,3
2013,11,30,20,2344,B28734,1
2013,10,1,17,217,A71577,1
2013,12,23,19,771,D87789,1
2013,11,25,20,220,A50221,1
2013,11,5,23,583,A37568,1
2013,12,20,10,382,C87179,1
