"Year","Month","Day","Hour","Line","NumberOfOutliers"
2013,12,9,14,2329,1
2013,12,13,13,374,1
2013,10,22,1,910,1
2013,11,4,1,161,1
2013,12,18,23,161,1
2013,10,29,9,934,1
2013,12,19,15,120,1
2013,12,4,19,2017,1
2013,11,27,13,650,1
2013,12,16,15,497,1
2013,12,16,15,498,2
2013,10,5,13,934,3
2013,12,11,14,2309,5
2013,12,11,14,2308,1
2013,12,11,14,2305,1
2013,12,11,14,2307,3
2013,10,2,10,378,1
2013,12,20,17,895,2
2013,12,25,13,884,1
2013,10,19,11,363,2
2013,10,7,16,653,2
2013,10,19,16,924,3
2013,12,17,12,803,2
2013,12,15,17,924,1
2013,10,15,17,837,1
2013,12,22,14,330,1
2013,12,20,9,363,1
2013,11,4,13,621,2
2013,10,19,22,136,1
2013,10,19,22,133,5
2013,12,24,17,460,1
2013,12,11,10,388,1
2013,12,11,10,389,1
2013,11,12,18,2014,1
2013,12,11,10,380,1
2013,10,9,21,910,5
2013,11,12,18,2018,1
2013,12,11,10,385,2
2013,10,14,18,2345,2
2013,12,11,13,821,1
2013,12,16,17,569,1
2013,10,3,13,881,1
2013,12,13,17,868,4
2013,12,13,17,869,2
2013,10,19,20,901,2
2013,12,11,22,771,1
2013,10,10,4,910,7
2013,12,20,19,898,2
2013,10,9,23,123,1
2013,10,9,23,121,1
2013,12,16,20,524,1
2013,10,9,23,127,1
2013,12,14,17,650,1
2013,12,27,22,869,1
2013,10,9,19,2310,1
2013,11,10,23,121,1
2013,11,10,23,126,2
2013,12,17,16,309,1
2013,9,27,23,856,1
2013,12,17,16,306,2
2013,12,17,12,2310,10
2013,12,22,13,158,1
2013,10,29,16,497,1
2013,11,12,8,835,1
2013,11,2,20,127,2
2013,12,15,12,924,1
2013,12,15,12,922,1
2013,10,15,21,183,2
2013,12,23,22,315,1
2013,10,10,12,2310,1
2013,12,7,7,580,1
2013,12,21,3,915,2
2013,10,10,22,161,1
2013,12,13,15,2345,1
2013,12,12,17,915,1
2013,12,14,21,634,3
2013,12,14,21,639,1
2013,12,8,6,366,1
2013,11,24,7,322,2
2013,11,24,7,323,3
2013,12,24,15,183,1
2013,10,16,18,873,2
2013,12,19,5,771,1
2013,12,31,18,323,3
2013,12,6,22,915,2
2013,12,6,22,914,1
2013,12,31,18,326,1
2013,12,31,18,328,4
2013,10,30,20,328,1
2013,10,15,17,324,1
2013,10,15,17,322,1
2013,10,23,21,752,1
2013,12,9,1,840,1
2013,12,14,2,570,2
2013,10,16,14,867,1
2013,10,16,14,864,2
2013,11,9,22,154,1
2013,11,3,2,635,2
2013,11,3,2,634,2
2013,10,6,21,584,2
2013,12,11,13,315,1
2013,12,17,8,497,4
2013,12,12,21,361,1
2013,12,12,21,366,1
2013,12,11,20,342,1
2013,10,5,6,901,1
2013,12,3,8,2018,1
2013,12,12,1,898,1
2013,12,21,6,934,1
2013,10,9,12,910,1
2013,12,17,15,936,1
2013,12,15,19,696,1
2013,12,21,23,2344,2
2013,11,7,10,2343,1
2013,10,11,19,924,2
2013,12,20,10,822,1
2013,12,16,13,369,1
2013,12,20,17,409,1
2013,10,2,1,155,2
2013,9,30,18,313,1
2013,9,30,18,312,1
2013,12,10,16,782,1
2013,12,7,13,512,2
2013,12,13,17,415,1
2013,12,13,17,413,2
2013,10,18,20,378,1
2013,12,31,13,840,1
2013,12,17,12,455,18
2013,12,17,12,456,6
2013,12,17,12,457,16
2013,12,7,9,609,1
2013,10,6,19,915,2
2013,10,6,19,910,5
2013,10,2,11,639,1
2013,12,16,16,2014,1
2013,11,5,13,426,1
2013,12,25,22,849,2
2013,12,16,16,721,1
2013,10,4,16,318,1
2013,12,10,19,868,2
2013,11,24,20,321,1
2013,11,24,20,322,2
2013,12,31,17,328,2
2013,11,8,3,448,1
2013,11,24,20,326,1
2013,11,24,20,328,1
2013,12,31,17,322,1
2013,10,7,19,2015,1
2013,12,30,4,570,1
2013,10,27,18,825,1
2013,10,7,19,2018,1
2013,11,1,18,635,2
2013,12,26,5,110,2
2013,11,8,23,2344,2
2013,12,16,21,238,1
2013,12,26,5,119,1
2013,10,29,8,2345,2
2013,11,5,23,512,1
2013,12,17,10,765,3
2013,12,17,10,766,2
2013,12,21,5,315,1
2013,12,16,21,583,1
2013,11,2,10,901,1
2013,11,5,3,696,1
2013,12,16,22,328,3
2013,12,16,22,329,1
2013,12,16,22,324,3
2013,12,16,22,325,1
2013,12,16,22,326,1
2013,12,16,22,322,1
2013,12,22,12,308,1
2013,12,17,16,841,2
2013,10,10,16,651,2
2013,12,17,16,846,1
2013,10,21,13,405,1
2013,10,20,6,178,1
2013,10,9,16,232,1
2013,11,30,13,455,1
2013,11,11,18,327,1
2013,11,11,18,323,2
2013,11,11,18,322,1
2013,12,10,6,323,1
2013,10,5,1,634,2
2013,12,23,22,650,1
2013,10,29,13,760,1
2013,10,29,13,766,1
2013,12,31,21,433,1
2013,10,27,0,322,1
2013,10,27,0,328,1
2013,11,24,1,634,1
2013,10,27,21,2343,1
2013,10,27,21,2344,1
2013,12,7,22,934,1
2013,10,14,19,2344,4
2013,11,4,9,901,1
2013,12,17,10,940,1
2013,11,4,9,906,1
2013,12,17,10,942,2
2013,12,6,22,2802,1
2013,11,24,17,110,2
2013,12,16,14,378,1
2013,12,12,4,162,1
2013,12,16,14,371,1
2013,12,16,14,373,1
2013,11,3,1,178,2
2013,12,16,14,376,2
2013,10,15,23,914,1
2013,12,24,7,914,1
2013,11,24,1,180,1
2013,11,2,18,127,2
2013,12,20,23,840,1
2013,11,29,23,201,1
2013,12,5,23,825,1
2013,12,27,18,328,1
2013,10,14,19,190,1
2013,12,26,6,607,1
2013,12,17,23,825,2
2013,12,17,23,824,1
2013,12,11,11,624,2
2013,12,4,23,858,1
2013,12,17,23,821,3
2013,12,17,23,822,3
2013,10,2,13,2332,2
2013,10,26,21,155,1
2013,10,2,13,2331,1
2013,11,27,13,323,1
2013,12,13,18,415,2
2013,12,11,4,123,1
2013,12,18,3,934,2
2013,12,26,3,813,1
2013,10,10,22,711,1
2013,10,7,19,910,4
2013,10,7,19,915,2
2013,11,7,13,852,1
2013,10,11,20,859,1
2013,11,7,13,851,2
2013,10,9,18,901,1
2013,11,7,18,349,1
2013,10,15,16,851,1
2013,10,26,20,328,1
2013,10,26,20,321,1
2013,12,8,23,850,2
2013,12,12,7,905,1
2013,12,6,23,804,2
2013,11,10,11,910,3
2013,11,10,11,914,1
2013,12,9,21,309,1
2013,12,9,14,525,1
2013,11,28,6,650,1
2013,11,23,23,915,1
2013,11,23,23,910,1
2013,12,17,12,378,22
2013,10,1,17,306,2
2013,12,30,9,110,1
2013,10,22,1,322,1
2013,10,3,1,2342,1
2013,10,1,16,934,1
2013,10,22,1,328,1
2013,12,14,16,915,1
2013,12,23,18,360,1
2013,11,24,19,433,1
2013,11,6,18,690,1
2013,10,17,9,2307,1
2013,12,21,19,825,1
2013,12,21,19,821,5
2013,12,16,21,917,1
2013,12,16,21,919,1
2013,12,24,11,398,2
2013,12,17,11,306,6
2013,12,17,11,309,4
2013,11,11,4,910,1
2013,10,1,6,910,3
2013,10,1,6,915,1
2013,10,1,6,914,1
2013,12,29,19,181,1
2013,11,6,18,524,2
2013,12,25,20,512,1
2013,12,17,11,584,4
2013,12,20,19,409,1
2013,12,20,19,401,1
2013,12,17,11,583,4
2013,11,2,18,162,1
2013,12,11,9,378,1
2013,12,11,9,379,3
2013,11,30,12,426,1
2013,12,11,9,370,4
2013,12,14,21,382,1
2013,10,10,19,386,1
2013,12,19,15,781,2
2013,12,21,4,154,1
2013,11,3,8,415,2
2013,12,14,17,840,2
2013,12,8,11,634,1
2013,11,12,17,2018,1
2013,10,16,19,483,1
2013,12,16,19,888,2
2013,11,30,19,229,1
2013,11,8,6,901,2
2013,11,7,15,328,1
2013,11,7,15,322,2
2013,11,7,15,323,1
2013,12,6,7,910,1
2013,10,29,16,935,2
2013,12,16,16,864,1
2013,9,27,17,924,2
2013,12,13,19,382,4
2013,10,2,1,313,2
2013,10,23,20,634,2
2013,10,1,21,323,5
2013,12,19,7,2336,1
2013,12,17,12,614,4
2013,12,17,12,615,2
2013,12,17,12,611,6
2013,11,2,14,901,1
2013,10,22,5,934,2
2013,12,17,23,128,1
2013,12,14,5,119,1
2013,10,10,4,512,1
2013,12,30,21,663,1
2013,10,19,14,367,1
2013,11,4,4,910,2
2013,12,17,15,401,2
2013,12,17,15,405,1
2013,11,4,3,934,2
2013,12,2,16,358,1
2013,12,23,20,2329,1
2013,10,17,20,375,1
2013,12,27,21,924,2
2013,10,24,7,363,1
2013,12,4,1,362,1
2013,10,19,16,689,1
2013,12,23,15,711,1
2013,10,10,10,2303,2
2013,10,10,10,2307,1
2013,11,26,9,433,1
2013,12,14,2,825,1
2013,12,24,12,426,1
2013,12,26,8,884,1
2013,10,15,20,635,2
2013,11,5,19,557,3
2013,12,31,16,915,1
2013,12,3,22,2018,1
2013,12,26,9,2345,1
2013,10,7,15,843,1
2013,12,23,23,771,2
2013,12,8,16,898,2
2013,12,23,10,839,1
2013,10,20,14,378,2
2013,12,13,15,841,1
2013,12,13,15,843,1
2013,10,19,22,301,1
2013,11,27,23,183,1
2013,10,26,19,634,1
2013,12,22,18,934,1
2013,10,3,1,313,2
2013,12,4,12,872,1
2013,11,8,4,634,1
2013,10,10,8,378,1
2013,10,14,16,328,2
2013,10,8,21,622,2
2013,10,1,1,161,1
2013,10,14,16,323,1
2013,12,11,8,371,3
2013,12,11,8,370,1
2013,12,18,7,301,1
2013,12,7,18,327,1
2013,12,11,8,379,4
2013,12,11,8,378,1
2013,12,18,7,309,1
2013,10,15,21,229,1
2013,12,24,23,869,2
2013,10,1,23,915,3
2013,10,1,23,914,1
2013,10,1,23,913,1
2013,10,1,23,910,1
2013,12,6,22,898,2
2013,10,6,16,934,2
2013,12,6,22,895,1
2013,12,22,17,2345,1
2013,12,23,20,484,1
2013,12,16,22,915,1
2013,11,29,18,438,1
2013,12,16,20,753,2
2013,11,2,17,127,2
2013,11,30,11,778,1
2013,11,8,20,689,2
2013,12,23,9,315,1
2013,10,20,19,335,1
2013,10,10,7,901,1
2013,10,23,23,460,1
2013,12,17,15,634,1
2013,9,29,6,653,1
2013,12,17,15,630,3
2013,12,14,12,898,2
2013,12,9,16,849,1
2013,10,16,10,2145,1
2013,11,5,5,110,1
2013,12,15,21,901,1
2013,11,27,9,178,1
2013,12,20,10,328,1
2013,12,9,16,863,1
2013,11,4,9,298,1
2013,12,27,21,110,1
2013,10,2,21,731,1
2013,12,9,16,869,1
2013,11,4,9,292,1
2013,12,11,13,129,1
2013,12,14,15,2345,1
2013,12,11,11,352,2
2013,11,11,7,350,2
2013,11,11,5,183,1
2013,12,11,11,358,1
2013,12,17,15,871,2
2013,12,17,15,870,1
2013,12,17,15,873,3
2013,12,27,23,924,3
2013,10,11,21,247,4
2013,12,13,6,180,1
2013,10,1,7,323,1
2013,11,25,19,123,1
2013,10,8,20,312,1
2013,12,24,20,426,1
2013,11,9,15,846,2
2013,12,8,16,790,1
2013,10,16,22,162,1
2013,12,14,1,2329,2
2013,12,18,18,132,1
2013,11,4,20,462,1
2013,12,24,18,2335,1
2013,12,24,18,2336,1
2013,12,24,18,2333,1
2013,12,13,20,413,1
2013,12,17,12,557,10
2013,12,25,15,901,1
2013,11,1,19,924,3
2013,11,24,20,483,1
2013,12,7,15,366,2
2013,10,20,10,701,2
2013,12,7,15,360,1
2013,12,6,1,924,1
2013,11,7,22,366,1
2013,10,10,14,328,2
2013,12,9,20,849,1
2013,12,1,2,934,1
2013,12,10,1,901,1
2013,12,11,5,570,1
2013,12,30,8,650,1
2013,12,1,7,2018,1
2013,11,1,23,804,1
2013,12,29,20,133,1
2013,11,2,19,915,3
2013,12,16,20,2332,2
2013,11,2,19,910,1
2013,12,25,23,935,1
2013,10,2,11,867,1
2013,11,5,9,2332,2
2013,11,7,19,328,1
2013,11,3,11,910,1
2013,11,3,11,915,1
2013,10,2,15,2801,1
2013,10,16,2,570,1
2013,10,27,20,184,3
2013,10,27,20,183,2
2013,12,23,6,317,1
2013,12,23,6,315,1
2013,10,24,3,184,4
2013,12,14,1,328,1
2013,10,15,22,569,4
2013,12,14,1,322,1
2013,12,14,1,323,1
2013,10,11,5,313,1
2013,10,11,4,924,2
2013,12,20,2,184,2
2013,12,12,14,2336,1
2013,12,25,18,570,2
2013,11,1,3,934,2
2013,12,16,21,790,1
2013,10,5,21,155,1
2013,12,9,17,181,1
2013,11,24,12,914,1
2013,12,30,12,238,1
2013,12,4,7,315,1
2013,12,16,4,822,1
2013,11,10,19,570,2
2013,9,28,20,583,3
2013,10,1,20,472,2
2013,12,13,22,839,2
2013,12,20,11,901,1
2013,12,13,22,833,3
2013,12,18,1,824,1
2013,12,13,22,830,8
2013,12,18,1,821,2
2013,12,9,22,830,1
2013,12,19,11,125,1
2013,11,5,1,934,2
2013,11,24,4,583,1
2013,11,29,23,901,1
2013,12,8,5,161,1
2013,11,25,19,910,1
2013,11,9,19,181,2
2013,10,24,10,881,1
2013,11,11,4,323,1
2013,11,11,4,321,2
2013,11,11,4,329,1
2013,12,4,5,110,1
2013,10,19,17,363,2
2013,12,8,21,804,3
2013,11,10,14,634,1
2013,12,17,23,323,1
2013,12,17,23,327,1
2013,12,13,18,332,1
2013,10,27,8,328,2
2013,12,11,19,201,1
2013,12,31,19,804,8
2013,11,8,6,254,1
2013,10,4,23,623,1
2013,10,11,20,136,1
2013,12,7,8,309,1
2013,11,7,11,312,1
2013,11,24,11,915,1
2013,10,3,5,313,1
2013,12,12,19,895,1
2013,12,12,19,898,2
2013,11,5,22,178,1
2013,9,30,23,2310,1
2013,11,26,22,901,3
2013,12,13,22,161,2
2013,12,13,22,162,5
2013,11,1,23,2017,1
2013,11,27,22,460,2
2013,12,18,18,217,1
2013,10,21,16,413,1
2013,12,5,21,393,1
2013,12,9,20,821,1
2013,12,5,21,395,1
2013,12,13,14,871,1
2013,12,5,21,397,3
2013,12,13,14,873,1
2013,11,27,18,128,1
2013,10,28,5,448,1
2013,12,13,11,157,1
2013,12,5,12,126,1
2013,12,19,23,910,1
2013,12,19,23,915,2
2013,10,19,22,328,2
2013,10,29,22,935,1
2013,10,29,22,934,5
2013,10,19,10,634,3
2013,10,19,10,635,2
2013,12,10,20,2329,1
2013,10,10,7,2303,1
2013,11,9,8,315,1
2013,12,14,3,924,1
2013,12,7,2,924,1
2013,12,30,9,634,1
2013,12,19,6,217,1
2013,12,22,4,184,1
2013,12,11,2,825,1
2013,12,11,2,824,1
2013,12,22,4,180,3
2013,12,19,18,363,1
2013,12,11,2,821,1
2013,12,22,4,183,1
2013,11,23,10,178,1
2013,12,29,21,398,2
2013,10,1,18,132,2
2013,12,13,16,635,1
2013,12,11,12,2336,9
2013,10,11,21,2145,2
2013,12,15,5,178,1
2013,12,11,12,2331,1
2013,10,14,19,386,2
2013,12,7,23,328,1
2013,12,7,23,324,1
2013,12,31,23,895,1
2013,10,19,13,871,2
2013,12,31,23,893,1
2013,12,17,11,801,6
2013,12,20,3,323,1
2013,12,20,3,322,1
2013,12,17,11,806,4
2013,11,2,16,601,2
2013,12,20,3,328,2
2013,12,5,17,413,1
2013,12,16,7,173,1
2013,12,21,21,2345,1
2013,10,28,6,779,1
2013,12,10,2,180,1
2013,12,31,22,898,1
2013,12,25,17,650,1
2013,12,6,16,125,2
2013,12,6,16,126,1
2013,12,30,18,110,1
2013,12,26,14,328,1
2013,12,2,12,928,1
2013,12,20,15,2345,1
2013,12,7,11,181,1
2013,11,25,19,498,1
2013,12,27,11,398,1
2013,12,1,11,323,2
2013,12,1,11,322,2
2013,10,1,11,352,1
2013,11,10,21,178,1
2013,12,25,15,924,1
2013,12,13,20,439,1
2013,10,22,5,308,1
2013,12,23,13,771,1
2013,12,1,11,328,1
2013,11,24,10,373,1
2013,12,17,11,111,2
2013,10,2,18,859,1
2013,11,9,21,850,1
2013,11,8,14,181,1
2013,10,31,0,313,1
2013,10,27,7,323,1
2013,10,16,19,386,4
2013,11,7,12,328,1
2013,10,16,19,385,2
2013,10,16,19,380,2
2013,10,16,19,388,1
2013,10,17,8,623,1
2013,11,3,12,324,1
2013,11,3,12,326,1
2013,10,11,1,363,1
2013,11,3,12,322,2
2013,12,10,22,924,3
2013,12,15,10,901,1
2013,12,4,4,184,1
2013,12,4,4,180,1
2013,12,20,21,771,2
2013,12,15,5,822,1
2013,12,27,22,2343,1
2013,12,2,17,2018,1
2013,12,15,12,382,1
2013,12,24,9,308,1
2013,12,12,2,2802,1
2013,10,11,3,161,2
2013,10,22,13,838,1
2013,12,21,3,415,1
2013,11,7,18,850,1
2013,12,20,10,650,1
2013,12,24,15,804,2
2013,12,31,10,583,1
2013,12,15,17,181,1
2013,12,18,12,323,1
2013,12,24,20,629,1
2013,12,18,13,209,1
2013,12,15,17,186,1
2013,12,8,1,822,1
2013,12,8,1,821,1
2013,12,18,13,201,1
2013,12,8,1,825,2
2013,11,12,15,190,1
2013,12,7,17,2344,1
2013,12,13,10,398,1
2013,11,5,4,924,1
2013,12,30,21,2345,2
2013,12,15,2,382,2
2013,11,28,15,924,1
2013,12,1,22,2018,1
2013,12,31,23,465,3
2013,12,17,12,790,4
2013,12,31,23,460,1
2013,12,17,12,795,2
2013,10,7,11,653,1
2013,12,14,5,328,2
2013,12,26,9,669,1
2013,12,20,17,2329,1
2013,12,26,9,663,1
2013,12,27,9,924,1
2013,12,17,8,254,3
2013,11,7,20,315,1
2013,11,7,20,313,2
2013,12,16,20,133,1
2013,12,16,20,132,3
2013,10,22,2,634,2
2013,10,22,2,635,1
2013,11,2,3,934,2
2013,12,22,5,583,3
2013,12,22,5,584,2
2013,12,8,15,915,1
2013,12,8,15,910,2
2013,11,8,21,132,1
2013,10,27,19,2338,3
2013,12,1,14,914,1
2013,10,1,23,623,1
2013,12,20,21,366,1
2013,12,20,21,360,2
2013,10,6,13,924,2
2013,12,9,3,569,1
2013,10,6,13,922,1
2013,12,12,8,841,1
2013,11,4,20,910,7
2013,11,4,20,913,1
2013,12,11,10,498,1
2013,12,10,18,825,1
2013,12,10,18,821,1
2013,12,2,19,910,1
2013,12,2,19,914,1
2013,12,13,3,133,2
2013,11,4,12,924,1
2013,10,16,6,635,1
2013,10,16,6,634,3
2013,11,27,4,162,2
2013,10,28,13,790,1
2013,11,27,4,161,1
2013,11,11,23,513,1
2013,12,23,17,382,2
2013,11,2,20,634,1
2013,10,16,16,405,1
2013,12,11,2,580,1
2013,9,30,23,323,6
2013,9,30,23,324,2
2013,12,17,15,685,2
2013,10,17,21,405,1
2013,9,30,23,325,1
2013,12,17,8,2018,2
2013,11,6,15,415,1
2013,11,6,15,413,2
2013,10,29,8,353,2
2013,12,24,4,934,1
2013,12,11,12,129,1
2013,12,8,16,910,4
2013,12,30,19,750,1
2013,11,12,14,2343,1
2013,11,12,14,2342,2
2013,10,27,1,924,2
2013,11,8,10,254,2
2013,12,15,17,178,5
2013,12,30,17,181,1
2013,10,3,18,2305,1
2013,12,31,18,830,1
2013,12,31,18,833,1
2013,12,31,18,839,3
2013,12,30,20,238,1
2013,10,16,11,898,1
2013,10,6,18,934,2
2013,11,11,8,383,2
2013,12,14,8,363,1
2013,12,30,20,2343,1
2013,12,19,2,217,1
2013,12,30,20,2345,2
2013,11,7,22,901,2
2013,10,6,17,513,1
2013,10,11,19,181,3
2013,10,11,19,183,1
2013,12,10,22,634,1
2013,10,11,19,184,2
2013,10,17,18,2115,1
2013,10,17,18,2111,1
2013,12,10,14,181,1
2013,12,8,17,634,1
2013,12,11,21,398,2
2013,12,17,16,766,1
2013,10,9,5,127,1
2013,12,17,16,765,2
2013,12,17,16,762,2
2013,12,17,16,760,1
2013,11,3,18,934,2
2013,10,6,6,915,3
2013,9,28,14,838,1
2013,10,6,6,910,1
2013,11,27,4,901,1
2013,12,18,5,839,1
2013,12,9,14,849,1
2013,10,7,7,750,1
2013,12,23,16,229,1
2013,12,13,22,366,7
2013,12,19,14,804,1
2013,12,13,22,361,3
2013,12,13,22,360,4
2013,12,17,11,651,4
2013,12,16,18,758,1
2013,12,17,11,650,2
2013,12,16,18,753,2
2013,10,16,18,2342,3
2013,10,16,18,2343,5
2013,10,16,18,2344,3
2013,11,8,18,910,3
2013,10,9,19,2334,2
2013,11,29,23,650,1
2013,11,3,18,623,5
2013,12,8,22,840,4
2013,12,11,14,804,2
2013,10,3,7,323,4
2013,12,13,18,869,3
2013,12,13,18,868,2
2013,11,12,20,2802,1
2013,12,16,16,687,1
2013,10,9,15,318,2
2013,12,27,23,771,3
2013,12,20,19,2307,1
2013,12,20,19,2305,1
2013,12,20,19,2302,3
2013,12,20,19,2303,1
2013,12,3,23,362,1
2013,12,27,21,328,1
2013,10,10,13,2295,2
2013,9,28,22,378,1
2013,12,18,1,2335,3
2013,12,18,1,2336,2
2013,11,8,7,254,1
2013,12,18,1,2333,1
2013,10,4,23,914,1
2013,10,16,22,312,2
2013,10,29,23,323,4
2013,10,29,23,322,3
2013,10,29,23,324,3
2013,10,29,23,329,1
2013,10,29,23,328,4
2013,12,14,22,895,1
2013,12,14,22,893,2
2013,12,13,6,398,1
2013,12,14,22,898,5
2013,11,1,21,2014,1
2013,12,6,16,328,1
2013,12,9,20,650,2
2013,12,6,16,323,1
2013,12,15,19,321,1
2013,12,15,19,326,1
2013,11,4,20,634,2
2013,10,27,3,322,2
2013,12,5,13,2303,1
2013,11,8,12,426,2
2013,12,20,1,328,1
2013,12,22,8,934,1
2013,12,20,1,323,1
2013,12,20,1,322,1
2013,12,1,23,910,6
2013,12,22,6,158,1
2013,12,16,18,371,1
2013,12,15,23,512,1
2013,11,4,9,2310,1
2013,11,4,15,413,2
2013,10,17,17,2310,1
2013,10,27,23,398,1
2013,11,8,8,613,1
2013,12,1,11,2018,1
2013,11,8,12,836,1
2013,12,16,18,378,1
2013,10,1,17,484,1
2013,12,8,21,2336,2
2013,12,16,17,2918,1
2013,11,5,16,867,3
2013,10,15,22,154,1
2013,11,28,2,924,1
2013,11,7,4,497,1
2013,11,30,20,934,1
2013,10,6,10,915,1
2013,11,7,12,125,1
2013,11,10,3,910,2
2013,10,6,19,570,1
2013,12,16,22,298,2
2013,12,16,22,292,3
2013,12,18,18,2329,1
2013,11,8,12,2332,1
2013,12,3,3,924,1
2013,11,1,12,924,2
2013,12,23,13,2336,1
2013,10,5,21,584,1
2013,12,23,3,934,1
2013,9,28,13,321,1
2013,10,30,23,315,1
2013,12,9,1,634,1
2013,12,6,18,111,1
2013,12,16,22,748,1
2013,12,16,22,747,1
2013,12,15,21,634,1
2013,12,23,22,360,1
2013,10,11,18,322,2
2013,10,11,18,323,2
2013,10,11,18,324,6
2013,10,11,18,326,7
2013,10,11,18,327,1
2013,10,11,18,328,8
2013,10,11,18,329,3
2013,10,7,17,362,2
2013,12,16,21,615,1
2013,10,1,10,313,1
2013,10,1,10,311,1
2013,10,5,3,313,2
2013,11,11,16,2310,1
2013,12,17,10,2310,4
2013,12,8,14,398,3
2013,12,9,4,910,1
2013,12,29,23,366,3
2013,12,4,12,580,1
2013,11,10,9,512,1
2013,12,2,1,634,1
2013,11,8,20,322,2
2013,11,6,17,838,1
2013,10,1,7,923,2
2013,12,21,4,634,1
2013,12,20,18,2305,1
2013,11,10,12,358,1
2013,12,20,18,2303,1
2013,12,20,18,2308,1
2013,12,12,12,2802,1
2013,10,14,19,312,3
2013,11,8,9,850,1
2013,12,11,14,2381,5
2013,10,28,8,934,1
2013,11,28,2,2342,1
2013,12,27,12,238,1
2013,12,5,23,339,1
2013,12,1,23,2018,1
2013,12,16,15,415,1
2013,12,22,6,634,1
2013,12,16,15,413,2
2013,12,11,9,924,1
2013,12,11,9,926,1
2013,12,11,9,923,2
2013,10,6,9,2145,1
2013,12,14,23,360,2
2013,12,14,23,366,3
2013,10,16,23,652,1
2013,12,24,19,366,3
2013,11,25,10,363,2
2013,12,13,21,910,5
2013,12,13,21,915,4
2013,11,28,21,322,1
2013,11,6,15,678,1
2013,12,11,17,557,2
2013,9,30,23,2295,2
2013,11,6,20,254,1
2013,11,8,14,615,1
2013,12,9,21,634,1
2013,12,22,23,869,1
2013,12,17,10,2145,1
2013,12,31,23,910,1
2013,12,20,6,650,2
2013,11,11,6,328,1
2013,10,11,17,328,1
2013,11,1,6,312,2
2013,11,23,21,880,1
2013,11,26,6,229,1
2013,10,19,14,584,1
2013,12,3,17,315,1
2013,10,2,12,313,1
2013,10,2,13,924,1
2013,12,20,20,300,1
2013,10,30,22,2343,1
2013,10,30,22,2342,1
2013,12,9,11,849,1
2013,12,11,10,306,1
2013,12,11,10,309,1
2013,12,9,11,840,1
2013,12,13,16,771,2
2013,12,16,4,161,1
2013,12,3,1,924,1
2013,10,1,18,306,3
2013,12,21,1,839,1
2013,10,1,18,309,2
2013,12,7,4,162,2
2013,12,21,1,833,1
2013,12,20,10,895,1
2013,9,28,17,382,4
2013,10,19,20,328,2
2013,10,19,20,321,3
2013,10,19,20,323,3
2013,10,19,20,322,1
2013,12,10,23,397,1
2013,12,23,4,301,1
2013,12,10,23,398,1
2013,12,23,4,308,1
2013,12,3,19,901,1
2013,12,17,11,630,12
2013,12,17,11,636,10
2013,12,20,3,154,1
2013,12,17,11,634,4
2013,12,20,3,158,1
2013,12,17,11,638,6
2013,11,7,18,2343,2
2013,12,14,1,833,1
2013,12,5,19,2303,1
2013,10,6,6,634,2
2013,10,9,10,638,2
2013,11,3,19,322,3
2013,12,24,22,825,1
2013,12,24,22,822,2
2013,12,24,22,821,4
2013,10,4,15,867,1
2013,10,4,15,864,1
2013,11,3,19,321,3
2013,10,17,18,386,1
2013,11,1,10,209,1
2013,12,30,21,821,3
2013,12,30,21,822,1
2013,12,30,19,2338,1
2013,12,30,19,2335,1
2013,12,30,19,2333,1
2013,12,31,11,238,1
2013,10,11,21,435,3
2013,10,11,21,432,1
2013,10,27,15,859,1
2013,11,25,8,239,1
2013,11,4,16,852,1
2013,12,12,23,849,1
2013,12,21,22,2335,1
2013,10,7,14,157,1
2013,12,12,23,840,4
2013,12,12,23,841,1
2013,12,23,5,678,1
2013,11,12,2,161,1
2013,11,5,3,910,2
2013,12,11,21,327,1
2013,12,11,17,2336,5
2013,10,17,1,873,1
2013,10,19,4,901,7
2013,12,14,20,398,3
2013,11,1,21,323,4
2013,11,1,21,324,1
2013,10,14,18,298,1
2013,10,19,14,871,1
2013,12,18,5,583,2
2013,10,27,19,569,1
2013,12,29,18,771,1
2013,10,11,2,2342,1
2013,12,21,7,910,1
2013,12,3,21,315,1
2013,10,1,5,121,1
2013,10,1,5,123,1
2013,10,1,5,128,1
2013,12,12,23,157,1
2013,12,3,21,2302,1
2013,12,17,15,318,2
2013,12,27,9,884,1
2013,11,11,22,2303,2
2013,10,27,3,155,2
2013,12,17,15,311,1
2013,10,1,16,2331,2
2013,12,17,15,314,1
2013,11,10,20,696,2
2013,12,17,15,316,1
2013,10,27,22,804,1
2013,11,7,16,129,1
2013,10,6,14,915,1
2013,10,6,14,910,3
2013,12,11,12,743,1
2013,12,10,23,830,2
2013,12,8,21,822,2
2013,12,10,23,839,5
2013,10,10,5,132,1
2013,11,1,16,924,1
2013,9,30,15,394,1
2013,12,12,22,322,1
2013,12,12,22,323,3
2013,11,5,20,2345,1
2013,12,12,22,327,1
2013,12,16,15,355,3
2013,12,16,15,353,1
2013,10,1,22,125,2
2013,12,31,23,583,1
2013,12,31,23,580,2
2013,11,25,10,829,1
2013,10,17,14,786,2
2013,12,29,22,497,1
2013,12,9,8,398,1
2013,10,16,13,157,1
2013,12,18,19,804,2
2013,12,1,16,2018,1
2013,12,31,23,634,3
2013,12,17,12,183,6
2013,12,17,12,180,2
2013,12,17,12,181,2
